timestamp,price,return,price_lag_1,price_lag_2,price_lag_3,sma_5,sma_10,ema_5,ema_10,volatility_7,volatility_14
2025-11-28 11:01:36.400,91827.76941884054,0.0027596206782773,91575.0569979346,91586.77543014656,90914.78541547488,91452.35829002217,91334.1230091854,91553.3148140583,91439.46512535497,0.00404670238061028,0.0031999132119606517
2025-11-28 12:02:19.431,91427.29692487956,-0.0043611262311553,91827.76941884054,91575.0569979346,91586.77543014656,91466.33683745524,91395.74555976271,91511.30885099873,91437.25272526852,0.0044296605347021725,0.003432120096080755
2025-11-28 13:01:13.588,91501.38254936752,0.0008103228136433,91427.29692487956,91827.76941884054,91575.0569979346,91583.65626423375,91443.53181047202,91508.00008378833,91448.91269328652,0.0043507644141812666,0.0034011286575854074
2025-11-28 14:06:01.282,92329.75218670673,0.009053083289668,91501.38254936752,91427.29692487956,91827.76941884054,91732.2516155458,91557.00992887914,91781.9174514278,91609.06532845383,0.005339734396583801,0.004150003768401166
2025-11-28 15:01:18.451,92202.8635352892,-0.0013742986243582,92329.75218670673,91501.38254936752,91427.29692487956,91857.81292301671,91634.58927950592,91922.23281271494,91717.02863878752,0.004781571399682405,0.004115613634863297
2025-11-28 16:01:35.528,92346.3518191028,0.0015562237257271,92202.8635352892,92329.75218670673,91501.38254936752,91961.52940306914,91706.94384654568,92063.60581484422,91831.45103520848,0.004157275816743321,0.003920518156735754
2025-11-28 17:01:51.063,90916.07081958276,-0.0154882241836885,92346.3518191028,92202.8635352892,92329.75218670673,91859.2841820098,91662.81050973252,91681.09414975707,91665.01826873107,0.007597767293681724,0.0059128475271401975
2025-11-28 18:01:37.424,90669.96401023648,-0.002706967064543,90916.07081958276,92346.3518191028,92202.8635352892,91693.0004741836,91638.32836920867,91344.05076991688,91484.09931264115,0.00742514834478943,0.005923568022863582
2025-11-28 19:02:10.825,90875.03116346477,0.0022616878198511,90669.96401023648,90916.07081958276,92346.3518191028,91402.0562695352,91567.15394254049,91187.71090109952,91373.35964915453,0.00746436558005229,0.005913219596998299
2025-11-28 20:03:02.641,91073.47626876216,0.0021837143025615,90875.03116346477,90669.96401023648,90916.07081958276,91176.17881622979,91516.99586962324,91149.6326903204,91318.8353981741,0.0075327457686506435,0.005914654726443397
2025-11-28 21:01:43.307,91214.6778806227,0.0015504142110909,91073.47626876216,90875.03116346477,90669.96401023648,90949.84402853376,91455.68671580146,91171.31442042117,91299.8976677102,0.006366312541016143,0.005890382374413537
2025-11-28 22:01:53.561,91004.2467183952,-0.0023069879444501,91214.6778806227,91073.47626876216,90875.03116346477,90967.47920829625,91413.38169515303,91115.62518641252,91246.14294965292,0.006367710133846648,0.005770811980993286
2025-11-28 23:02:09.984,91127.20612080493,0.0013511391703533,91004.2467183952,91214.6778806227,91073.47626876216,91058.92763040995,91375.96405229677,91119.48549787667,91224.51807168055,0.006349872824616759,0.005396238834948036
2025-11-29 00:01:37.178,90904.86767344688,-0.0024398690229052,91127.20612080493,91004.2467183952,91214.6778806227,91064.89493240637,91233.47560097078,91047.94622306674,91166.39981745623,0.0023350372799296583,0.005424365332882319
2025-11-29 01:02:00.929,90915.53889060776,0.0001173888421379,90904.86767344688,91127.20612080493,91004.2467183952,91033.30745677548,91104.74313650264,91003.81044558043,91120.78873984741,0.0020144136068366405,0.005347241447607366
2025-11-29 02:00:19.772,90903.54544934392,-0.0001319184972138,90915.53889060776,90904.86767344688,91127.20612080493,90971.08097051973,90960.46249952677,90970.38878016826,91081.28995975587,0.0018389000666436794,0.0052429164097604845
2025-11-29 03:01:27.036,90729.94558372116,-0.0019097150145754,90903.54544934392,90915.53889060776,90904.86767344688,90916.22074358493,90941.8499759406,90890.24104801923,91017.4091641132,0.0016907977335108213,0.005245114973688644
2025-11-29 04:01:23.791,90703.32205961774,-0.0002934370116958,90729.94558372116,90903.54544934392,90915.53889060776,90831.44393134749,90945.18578087873,90827.93471855207,90960.30241784129,0.0014354770295698276,0.004458980537633152
2025-11-29 05:01:02.393,90832.4052273384,0.0014231360526775,90703.32205961774,90729.94558372116,90903.54544934392,90816.95144212579,90940.92318726607,90829.42488814752,90937.04838320438,0.001475436560150899,0.004515751239025146
2025-11-29 06:02:38.222,90760.4341509966,-0.0007923502208453,90832.4052273384,90703.32205961774,90729.94558372116,90785.93049420357,90909.61897548952,90806.42797576389,90904.93670462114,0.001294474812712203,0.004454309528543422
2025-11-29 07:00:58.964,90577.3016032145,-0.0020177575117967,90760.4341509966,90832.4052273384,90703.32205961774,90720.68172497768,90845.88134774871,90730.05251824742,90845.36668618355,0.0011994833499533513,0.001802153609093492
2025-11-29 08:01:07.404,90566.64547606678,-0.0001176467719737,90577.3016032145,90760.4341509966,90832.4052273384,90688.02170344681,90802.12122351586,90675.58350418722,90794.69010252594,0.001181994598250823,0.0016594953690695555
